Customers State,Orders Quantity,revenue,date
Rio Grande do Sul,25,3439.02,2018-05-01
Rio Grande do Sul,17,2339.9,2018-05-02
Rio Grande do Sul,16,1924.74,2018-05-03
Rio Grande do Sul,14,1729.71,2018-05-04
Rio Grande do Sul,10,1170.97,2018-05-05
Rio Grande do Sul,10,1320.78,2018-05-06
Rio Grande do Sul,20,2415.48,2018-05-07
Rio Grande do Sul,15,3929.55,2018-05-08
Rio Grande do Sul,18,1484.4,2018-05-09
Rio Grande do Sul,18,3103.59,2018-05-10
Rio Grande do Sul,11,2335.46,2018-05-11
Rio Grande do Sul,8,633.63,2018-05-12
Rio Grande do Sul,12,1624.08,2018-05-13
Rio Grande do Sul,20,2055.16,2018-05-14
Rio Grande do Sul,22,4167.94,2018-05-15
Rio Grande do Sul,12,1697.66,2018-05-16
Rio Grande do Sul,15,2955.16,2018-05-17
Rio Grande do Sul,12,2376.52,2018-05-18
Rio Grande do Sul,7,472.54,2018-05-19
Rio Grande do Sul,8,1071.01,2018-05-20
Rio Grande do Sul,7,796.78,2018-05-21
Rio Grande do Sul,6,575.59,2018-05-22
Rio Grande do Sul,2,122.73,2018-05-23
Rio Grande do Sul,3,393.2,2018-05-24
Rio Grande do Sul,5,551.28,2018-05-25
Rio Grande do Sul,7,1444.51,2018-05-26
Rio Grande do Sul,5,898.69,2018-05-27
Rio Grande do Sul,5,1159.7,2018-05-28
Rio Grande do Sul,6,395.68,2018-05-29
Rio Grande do Sul,7,1217.29,2018-05-30
Rio Grande do Sul,8,1038.7,2018-05-31
Rio Grande do Sul,9,1566.04,2018-06-01
Rio Grande do Sul,6,1764.18,2018-06-02
Rio Grande do Sul,14,2150.36,2018-06-03
Rio Grande do Sul,13,1339.46,2018-06-04
Rio Grande do Sul,12,1514.97,2018-06-05
Rio Grande do Sul,9,741.63,2018-06-06
Rio Grande do Sul,12,2139.37,2018-06-07
Rio Grande do Sul,11,1359.6,2018-06-08
Rio Grande do Sul,6,1124.1,2018-06-09
Rio Grande do Sul,7,890.58,2018-06-10
Rio Grande do Sul,15,2031.81,2018-06-11
Rio Grande do Sul,10,1585.36,2018-06-12
Rio Grande do Sul,8,903.64,2018-06-13
Rio Grande do Sul,7,772.14,2018-06-14
Rio Grande do Sul,8,2133.69,2018-06-15
Rio Grande do Sul,5,518.2,2018-06-16
Rio Grande do Sul,4,144.14,2018-06-17
Rio Grande do Sul,7,824.69,2018-06-18
Rio Grande do Sul,8,2099.91,2018-06-19
Rio Grande do Sul,14,1707.36,2018-06-20
Rio Grande do Sul,9,1310.82,2018-06-21
Rio Grande do Sul,10,1399.69,2018-06-22
Rio Grande do Sul,13,1614.88,2018-06-23
Rio Grande do Sul,10,2162.56,2018-06-24
Rio Grande do Sul,12,1835.38,2018-06-25
Rio Grande do Sul,17,1772.12,2018-06-26
Rio Grande do Sul,12,2162.99,2018-06-27
Rio Grande do Sul,17,2664.32,2018-06-28
Rio Grande do Sul,12,1053.57,2018-06-29
Rio Grande do Sul,7,806.27,2018-06-30
Rio Grande do Sul,4,574.9,2018-07-01
Rio Grande do Sul,16,2316.93,2018-07-02
Rio Grande do Sul,14,1644.89,2018-07-03
Rio Grande do Sul,9,1150.12,2018-07-04
Rio Grande do Sul,10,2172.57,2018-07-05
Rio Grande do Sul,3,476.89,2018-07-06
Rio Grande do Sul,2,68.13,2018-07-07
Rio Grande do Sul,6,415.59,2018-07-08
Rio Grande do Sul,5,577.0,2018-07-09
Rio Grande do Sul,5,280.59,2018-07-10
Rio Grande do Sul,7,753.76,2018-07-11
Rio Grande do Sul,10,3605.5,2018-07-12
Rio Grande do Sul,14,1734.91,2018-07-13
Rio Grande do Sul,4,445.18,2018-07-14
Rio Grande do Sul,14,1694.2,2018-07-15
Rio Grande do Sul,16,1369.91,2018-07-16
Rio Grande do Sul,8,802.76,2018-07-17
Rio Grande do Sul,11,959.37,2018-07-18
Rio Grande do Sul,15,2292.08,2018-07-19
Rio Grande do Sul,18,2139.53,2018-07-20
Rio Grande do Sul,7,494.68,2018-07-21
Rio Grande do Sul,10,2711.83,2018-07-22
Rio Grande do Sul,23,2044.19,2018-07-23
Rio Grande do Sul,8,1499.48,2018-07-24
Rio Grande do Sul,12,2578.55,2018-07-25
Rio Grande do Sul,9,933.32,2018-07-26
Rio Grande do Sul,8,1400.98,2018-07-27
Rio Grande do Sul,9,922.5,2018-07-28
Rio Grande do Sul,13,3330.82,2018-07-29
Rio Grande do Sul,9,906.67,2018-07-30
Rio Grande do Sul,15,1390.61,2018-07-31
Rio Grande do Sul,14,1401.76,2018-08-01
Rio Grande do Sul,13,2093.76,2018-08-02
Rio Grande do Sul,9,583.42,2018-08-03
Rio Grande do Sul,7,1401.9,2018-08-04
Rio Grande do Sul,15,2187.93,2018-08-05
Rio Grande do Sul,25,3450.94,2018-08-06
Rio Grande do Sul,18,4181.88,2018-08-07
Rio Grande do Sul,13,4220.58,2018-08-08
Rio Grande do Sul,14,1477.54,2018-08-09
Rio Grande do Sul,19,5070.29,2018-08-10
Rio Grande do Sul,8,783.56,2018-08-11
Rio Grande do Sul,13,1557.38,2018-08-12
Rio Grande do Sul,12,2007.46,2018-08-13
Rio Grande do Sul,18,2137.36,2018-08-14
Rio Grande do Sul,14,1011.63,2018-08-15
Rio Grande do Sul,24,1946.95,2018-08-16
Rio Grande do Sul,13,2032.31,2018-08-17
Rio Grande do Sul,8,944.19,2018-08-18
Rio Grande do Sul,7,365.57,2018-08-19
Rio Grande do Sul,10,1265.93,2018-08-20
Rio Grande do Sul,6,902.79,2018-08-21
Rio Grande do Sul,8,1000.18,2018-08-22
Rio Grande do Sul,2,367.9,2018-08-23
Rio Grande do Sul,1,191.0,2018-08-24
Rio Grande do Sul,1,89.9,2018-08-25
Rio Grande do Sul,2,301.0,2018-08-26
Rio Grande do Sul,1,49.99,2018-08-27
Rio Grande do Sul,1,116.5,2018-08-28
Rondonia,1,399.0,2017-01-25
Rondonia,1,183.29,2017-01-26
Rondonia,1,99.9,2017-01-27
Rondonia,1,23.9,2017-02-04
Rondonia,1,599.0,2017-02-05
Rondonia,1,119.99,2017-02-07
Rondonia,1,79.9,2017-02-08
Rondonia,1,175.9,2017-02-12
Rondonia,1,20.9,2017-02-14
Rondonia,1,501.78,2017-02-17
Rondonia,1,69.9,2017-02-18
Rondonia,1,20.9,2017-02-21
Rondonia,1,9.99,2017-02-22
Rondonia,1,194.9,2017-03-01
Rondonia,1,34.9,2017-03-04
Rondonia,2,144.89,2017-03-06
Rondonia,1,69.9,2017-03-08
Rondonia,1,140.0,2017-03-09
Rondonia,1,149.0,2017-03-13
Rondonia,2,409.89,2017-03-19
Rondonia,1,29.9,2017-03-20
Rondonia,1,18.99,2017-03-25
Rondonia,4,622.59,2017-03-27
Rondonia,1,49.9,2017-03-31
Rondonia,1,89.9,2017-04-07
Rondonia,1,109.0,2017-04-09
Rondonia,1,355.9,2017-04-10
Rondonia,1,109.99,2017-04-13
Rondonia,1,19.99,2017-04-16
Rondonia,1,125.0,2017-04-23
Rondonia,2,197.9,2017-04-25
Rondonia,1,69.9,2017-04-30
Rondonia,1,104.0,2017-05-05
Rondonia,1,117.99,2017-05-07
Rondonia,1,99.7,2017-05-16
Rondonia,1,15.99,2017-05-20
Rondonia,1,49.99,2017-05-23
Rondonia,2,113.89,2017-05-24
Rondonia,1,49.9,2017-05-25
Rondonia,2,418.89,2017-06-03
Rondonia,1,96.8,2017-06-06
Rondonia,1,269.9,2017-06-07
Rondonia,1,48.65,2017-06-10
Rondonia,2,660.9,2017-06-13
Rondonia,1,55.8,2017-06-18
Rondonia,1,159.99,2017-06-19
Rondonia,1,89.99,2017-06-28
Rondonia,1,239.9,2017-07-04
Rondonia,1,26.07,2017-07-06
Rondonia,1,150.0,2017-07-07
Rondonia,1,258.3,2017-07-08
Rondonia,3,187.8,2017-07-10
Rondonia,1,56.85,2017-07-12
Rondonia,1,16.9,2017-07-22
Rondonia,1,147.9,2017-07-26
Rondonia,2,142.51,2017-08-01
Rondonia,1,35.0,2017-08-04
Rondonia,2,46.89,2017-08-21
Rondonia,1,117.99,2017-08-24
Rondonia,2,66.79,2017-08-28
Rondonia,2,1588.0,2017-08-29
Rondonia,3,207.8,2017-08-30
Rondonia,1,31.9,2017-08-31
Rondonia,1,689.9,2017-09-02
Rondonia,1,1299.9,2017-09-06
Rondonia,1,312.0,2017-09-10
Rondonia,1,89.9,2017-09-12
Rondonia,1,25.9,2017-09-17
Rondonia,2,760.0,2017-09-18
Rondonia,2,227.6,2017-09-21
Rondonia,2,114.9,2017-09-24
Rondonia,1,161.5,2017-09-25
Rondonia,1,59.9,2017-09-26
Rondonia,2,177.49,2017-09-27
Rondonia,1,279.0,2017-09-30
Rondonia,1,24.9,2017-10-02
Rondonia,2,289.89,2017-10-04
Rondonia,1,139.9,2017-10-11
Rondonia,1,35.0,2017-10-13
Rondonia,1,47.98,2017-10-16
Rondonia,2,419.0,2017-10-19
Rondonia,1,99.0,2017-10-21
Rondonia,1,29.99,2017-10-26
Rondonia,1,146.0,2017-10-27
Rondonia,2,267.89,2017-10-28
Rondonia,1,158.4,2017-10-30
Rondonia,1,149.99,2017-11-02
Rondonia,1,19.9,2017-11-03
Rondonia,2,918.89,2017-11-04
Rondonia,1,379.0,2017-11-05
Rondonia,1,189.9,2017-11-07
Rondonia,1,160.0,2017-11-09
Rondonia,1,299.9,2017-11-18
Rondonia,1,162.0,2017-11-19
Rondonia,3,793.9,2017-11-21
Rondonia,1,198.0,2017-11-23
Rondonia,1,72.9,2017-11-24
Rondonia,1,62.79,2017-11-25
Rondonia,1,44.99,2017-11-28
Rondonia,1,2400.0,2017-11-30
Rondonia,1,19.89,2017-12-05
Rondonia,2,1264.7,2017-12-11
Rondonia,1,84.99,2017-12-12
Rondonia,1,262.0,2017-12-13
Rondonia,1,16.9,2017-12-15
Rondonia,2,84.3,2017-12-17
Rondonia,1,67.9,2017-12-20
Rondonia,1,39.9,2017-12-22
Rondonia,1,109.0,2017-12-29
Rondonia,1,169.99,2018-01-01
Rondonia,4,414.68,2018-01-02
Rondonia,1,69.9,2018-01-07
Rondonia,1,19.9,2018-01-08
Rondonia,2,249.99,2018-01-09
Rondonia,1,359.98,2018-01-10
Rondonia,1,86.9,2018-01-11
Rondonia,1,95.0,2018-01-12
Rondonia,1,189.99,2018-01-16
Rondonia,1,12.98,2018-01-17
Rondonia,1,99.9,2018-01-20
Rondonia,1,13.65,2018-01-22
Rondonia,1,149.0,2018-01-25
Rondonia,1,53.9,2018-01-28
Rondonia,1,180.0,2018-01-29
Rondonia,1,121.0,2018-01-30
Rondonia,2,127.89,2018-02-02
Rondonia,1,259.9,2018-02-07
Rondonia,1,198.9,2018-02-12
Rondonia,1,110.0,2018-02-17
Rondonia,4,261.79,2018-02-20
Rondonia,1,116.0,2018-02-21
Rondonia,1,132.0,2018-02-22
Rondonia,1,284.0,2018-02-23
Rondonia,1,88.9,2018-02-27
Rondonia,1,49.0,2018-03-02
Rondonia,2,228.0,2018-03-03
Rondonia,1,149.0,2018-03-07
Rondonia,1,122.99,2018-03-09
Rondonia,1,120.0,2018-03-11
Rondonia,1,999.0,2018-03-13
Rondonia,1,48.0,2018-03-16
Rondonia,1,53.9,2018-03-18
Rondonia,1,219.0,2018-03-22
Rondonia,3,738.0,2018-03-26
Rondonia,1,279.9,2018-04-02
Rondonia,1,149.9,2018-04-03
Rondonia,1,190.0,2018-04-04
Rondonia,1,87.67,2018-04-08
Rondonia,1,48.9,2018-04-11
Rondonia,1,299.0,2018-04-16
Rondonia,1,149.9,2018-04-18
Rondonia,2,2076.5,2018-04-24
Rondonia,1,49.9,2018-04-25
Rondonia,1,168.1,2018-04-30
Rondonia,1,110.0,2018-05-03
Rondonia,3,484.88,2018-05-04
Rondonia,1,339.9,2018-05-05
Rondonia,1,59.9,2018-05-07
Rondonia,1,231.54,2018-05-09
Rondonia,2,66.46,2018-05-13
Rondonia,1,24.99,2018-05-14
Rondonia,1,13.99,2018-05-15
Rondonia,1,107.8,2018-05-17
Rondonia,1,385.0,2018-05-19
Rondonia,2,184.9,2018-05-22
Rondonia,1,55.98,2018-05-27
Rondonia,1,189.9,2018-05-29
Rondonia,1,555.0,2018-06-01
Rondonia,1,29.99,2018-06-03
Rondonia,1,239.0,2018-06-09
Rondonia,1,22.49,2018-06-10
Rondonia,2,158.9,2018-06-12
Rondonia,1,295.0,2018-06-13
Rondonia,1,169.9,2018-06-14
Rondonia,1,289.99,2018-06-20
Rondonia,1,48.0,2018-06-26
Rondonia,1,113.3,2018-06-27
Rondonia,1,89.19,2018-07-01
Rondonia,1,160.0,2018-07-04
Rondonia,1,28.9,2018-07-05
Rondonia,1,130.0,2018-07-06
Rondonia,1,39.49,2018-07-08
Rondonia,1,169.79,2018-07-12
Rondonia,2,1122.99,2018-07-13
Rondonia,1,139.9,2018-07-16
Rondonia,2,1451.89,2018-07-18
Rondonia,1,105.0,2018-07-24
Rondonia,1,137.77,2018-07-25
Rondonia,1,749.9,2018-07-27
Rondonia,1,79.99,2018-07-28
Rondonia,1,98.99,2018-07-31
Rondonia,1,499.99,2018-08-02
Rondonia,1,174.0,2018-08-03
Rondonia,1,195.0,2018-08-04
Rondonia,1,161.0,2018-08-07
Rondonia,1,38.5,2018-08-08
Rondonia,1,1319.9,2018-08-09
Rondonia,1,172.39,2018-08-14
Rondonia,1,229.0,2018-08-16
Roraima,1,72.89,2016-09-04
Roraima,1,39.7,2016-10-10
Roraima,2,50.8,2017-02-03
Roraima,1,34.99,2017-03-24
Roraima,1,236.0,2017-03-31
Roraima,1,18.95,2017-04-06
Roraima,1,30.0,2017-04-29
Roraima,2,233.11,2017-05-12
Roraima,1,45.0,2017-06-05
Roraima,1,16.5,2017-06-07
Roraima,1,31.9,2017-06-27
Roraima,1,179.9,2017-07-17
Roraima,1,39.99,2017-09-27
Roraima,1,199.0,2017-10-16
Roraima,1,129.99,2017-10-18
Roraima,1,59.99,2017-10-20
Roraima,1,13.65,2017-11-22
Roraima,1,84.99,2017-11-25
Roraima,1,89.99,2018-01-22
Roraima,1,129.0,2018-01-28
Roraima,1,29.99,2018-02-05
Roraima,1,30.21,2018-02-23
Roraima,2,69.07,2018-02-25
Roraima,1,69.9,2018-02-27
Roraima,1,289.9,2018-03-01
Roraima,2,662.89,2018-03-06
Roraima,1,122.99,2018-03-07
Roraima,1,219.0,2018-03-09
Roraima,1,949.9,2018-03-19
Roraima,1,699.0,2018-04-02
Roraima,1,13.65,2018-04-27
Roraima,1,89.9,2018-05-05
Roraima,1,125.19,2018-06-02
Roraima,1,259.9,2018-06-05
Roraima,1,403.1,2018-06-07
Roraima,1,299.8,2018-06-10
Roraima,1,244.0,2018-06-16
Roraima,1,539.8,2018-07-08
Roraima,1,219.9,2018-07-15
Roraima,1,336.0,2018-07-16
Roraima,1,70.0,2018-07-20
Roraima,1,349.0,2018-07-23
Santa Catarina,2,318.8,2016-10-04
Santa Catarina,1,599.6,2016-10-05
Santa Catarina,2,169.89,2016-10-06
Santa Catarina,1,299.9,2016-10-08
Santa Catarina,3,244.89,2016-10-09
Santa Catarina,1,739.98,2016-10-10
Santa Catarina,1,239.9,2017-01-08
Santa Catarina,1,176.0,2017-01-10
Santa Catarina,2,965.89,2017-01-11
Santa Catarina,1,498.99,2017-01-13
Santa Catarina,2,273.89,2017-01-15
Santa Catarina,1,44.9,2017-01-17
Santa Catarina,3,306.14,2017-01-18
Santa Catarina,1,713.6,2017-01-20
Santa Catarina,1,31.5,2017-01-21
Santa Catarina,1,59.5,2017-01-22
Santa Catarina,1,49.8,2017-01-23
Santa Catarina,1,31.0,2017-01-24
Santa Catarina,2,769.98,2017-01-25
Santa Catarina,3,722.8,2017-01-26
Santa Catarina,2,158.9,2017-01-27
Santa Catarina,2,259.3,2017-01-29
Santa Catarina,4,976.28,2017-01-30
Santa Catarina,2,383.16,2017-01-31
Santa Catarina,3,152.8,2017-02-01
Santa Catarina,4,372.68,2017-02-03
Santa Catarina,2,432.47,2017-02-05
Santa Catarina,3,178.68,2017-02-06
Santa Catarina,3,87.2,2017-02-07
Santa Catarina,1,20.0,2017-02-08
Santa Catarina,4,582.79,2017-02-09
Santa Catarina,4,235.04,2017-02-10
Santa Catarina,1,58.55,2017-02-11
Santa Catarina,6,1392.7,2017-02-12
Santa Catarina,3,399.85,2017-02-13
Santa Catarina,2,1297.69,2017-02-14
Santa Catarina,1,29.99,2017-02-15
Santa Catarina,1,230.0,2017-02-16
Santa Catarina,1,79.9,2017-02-17
Santa Catarina,1,55.99,2017-02-18
Santa Catarina,2,337.32,2017-02-19
Santa Catarina,2,97.97,2017-02-20
Santa Catarina,1,49.9,2017-02-21
Santa Catarina,1,119.99,2017-02-22
Santa Catarina,1,59.8,2017-02-23
Santa Catarina,4,335.88,2017-02-24
Santa Catarina,1,25.99,2017-02-25
Santa Catarina,1,119.0,2017-02-26
Santa Catarina,2,54.88,2017-02-27
Santa Catarina,3,130.79,2017-02-28
Santa Catarina,3,512.79,2017-03-01
Santa Catarina,3,336.89,2017-03-02
Santa Catarina,5,667.29,2017-03-03
Santa Catarina,3,239.88,2017-03-04
Santa Catarina,1,69.0,2017-03-05
Santa Catarina,2,174.98,2017-03-06
Santa Catarina,2,628.9,2017-03-07
Santa Catarina,2,175.4,2017-03-08
Santa Catarina,2,50.9,2017-03-09
Santa Catarina,2,228.99,2017-03-10
Santa Catarina,6,467.62,2017-03-11
Santa Catarina,8,2817.76,2017-03-13
Santa Catarina,4,2170.89,2017-03-14
Santa Catarina,9,1772.73,2017-03-15
Santa Catarina,4,645.7,2017-03-16
Santa Catarina,1,198.95,2017-03-17
Santa Catarina,2,108.9,2017-03-18
Santa Catarina,2,266.8,2017-03-19
Santa Catarina,7,638.75,2017-03-20
Santa Catarina,1,156.0,2017-03-21
Santa Catarina,5,837.89,2017-03-22
Santa Catarina,2,150.89,2017-03-23
Santa Catarina,3,259.54,2017-03-24
Santa Catarina,1,897.0,2017-03-25
Santa Catarina,9,1629.03,2017-03-27
Santa Catarina,3,254.87,2017-03-28
Santa Catarina,5,358.79,2017-03-29
Santa Catarina,8,1386.72,2017-03-30
Santa Catarina,3,234.96,2017-03-31
Santa Catarina,1,19.99,2017-04-01
Santa Catarina,1,12.97,2017-04-02
Santa Catarina,2,372.9,2017-04-03
Santa Catarina,1,175.0,2017-04-04
Santa Catarina,6,1128.59,2017-04-05
Santa Catarina,3,327.99,2017-04-06
Santa Catarina,2,153.8,2017-04-07
Santa Catarina,5,377.69,2017-04-08
Santa Catarina,4,514.54,2017-04-09
Santa Catarina,2,172.36,2017-04-10
Santa Catarina,2,101.9,2017-04-11
Santa Catarina,2,836.0,2017-04-12
Santa Catarina,4,239.5,2017-04-13
Santa Catarina,3,289.61,2017-04-14
Santa Catarina,2,146.9,2017-04-15
Santa Catarina,3,387.89,2017-04-16
Santa Catarina,1,56.99,2017-04-17
Santa Catarina,5,431.29,2017-04-18
Santa Catarina,7,933.98,2017-04-19
Santa Catarina,4,768.45,2017-04-20
Santa Catarina,2,194.9,2017-04-21
Santa Catarina,5,627.4,2017-04-22
Santa Catarina,4,243.79,2017-04-23
Santa Catarina,6,335.69,2017-04-24
Santa Catarina,7,830.86,2017-04-25
Santa Catarina,3,465.98,2017-04-26
Santa Catarina,5,482.79,2017-04-27
Santa Catarina,4,529.66,2017-04-28
Santa Catarina,4,199.0,2017-04-29
Santa Catarina,5,403.69,2017-04-30
Santa Catarina,3,536.69,2017-05-01
Santa Catarina,10,771.7,2017-05-02
Santa Catarina,3,171.8,2017-05-03
Santa Catarina,6,1059.38,2017-05-04
Santa Catarina,8,1585.38,2017-05-05
Santa Catarina,2,2376.0,2017-05-06
Santa Catarina,4,1439.6,2017-05-07
Santa Catarina,5,579.77,2017-05-08
Santa Catarina,3,828.83,2017-05-09
Santa Catarina,6,4041.7,2017-05-10
Santa Catarina,3,304.8,2017-05-11
Santa Catarina,4,911.9,2017-05-12
Santa Catarina,2,465.89,2017-05-13
Santa Catarina,2,257.98,2017-05-14
Santa Catarina,6,465.1,2017-05-15
Santa Catarina,9,884.71,2017-05-16
Santa Catarina,8,1058.83,2017-05-17
Santa Catarina,8,817.85,2017-05-18
Santa Catarina,6,624.89,2017-05-19
Santa Catarina,2,208.0,2017-05-20
Santa Catarina,5,283.75,2017-05-21
Santa Catarina,5,378.83,2017-05-22
Santa Catarina,6,538.95,2017-05-23
Santa Catarina,1,129.99,2017-05-24
Santa Catarina,3,99.58,2017-05-25
Santa Catarina,7,638.49,2017-05-26
Santa Catarina,6,343.49,2017-05-27
Santa Catarina,3,133.4,2017-05-28
Santa Catarina,6,1051.8,2017-05-29
Santa Catarina,3,210.7,2017-05-30
Santa Catarina,5,316.89,2017-05-31
Santa Catarina,4,740.89,2017-06-01
Santa Catarina,1,115.0,2017-06-02
Santa Catarina,3,217.39,2017-06-03
Santa Catarina,4,731.5,2017-06-04
Santa Catarina,13,1672.65,2017-06-05
Santa Catarina,8,795.44,2017-06-06
Santa Catarina,5,376.86,2017-06-07
Santa Catarina,9,1246.68,2017-06-08
Santa Catarina,2,115.9,2017-06-09
Santa Catarina,1,29.99,2017-06-10
Santa Catarina,6,770.58,2017-06-11
Santa Catarina,2,119.8,2017-06-12
Santa Catarina,9,1123.18,2017-06-13
Santa Catarina,8,617.71,2017-06-15
Santa Catarina,5,642.78,2017-06-16
Santa Catarina,1,124.99,2017-06-17
Santa Catarina,2,770.0,2017-06-19
Santa Catarina,2,498.9,2017-06-20
Santa Catarina,2,51.98,2017-06-22
Santa Catarina,3,255.9,2017-06-23
Santa Catarina,2,98.8,2017-06-24
Santa Catarina,6,448.39,2017-06-25
Santa Catarina,2,152.8,2017-06-26
Santa Catarina,6,585.78,2017-06-27
Santa Catarina,5,383.88,2017-06-28
Santa Catarina,2,417.56,2017-06-29
Santa Catarina,2,218.0,2017-06-30
Santa Catarina,5,868.63,2017-07-01
Santa Catarina,1,149.9,2017-07-02
Santa Catarina,8,1631.64,2017-07-03
Santa Catarina,5,777.2,2017-07-04
Santa Catarina,7,671.88,2017-07-05
Santa Catarina,3,382.88,2017-07-06
Santa Catarina,7,702.18,2017-07-07
Santa Catarina,3,289.89,2017-07-08
Santa Catarina,6,538.89,2017-07-09
Santa Catarina,4,297.87,2017-07-10
Santa Catarina,5,464.2,2017-07-11
Santa Catarina,9,871.48,2017-07-12
Santa Catarina,6,520.5,2017-07-13
Santa Catarina,7,796.73,2017-07-14
Santa Catarina,4,849.1,2017-07-15
Santa Catarina,4,365.6,2017-07-16
Santa Catarina,5,478.58,2017-07-17
Santa Catarina,7,968.56,2017-07-18
Santa Catarina,4,419.4,2017-07-19
Santa Catarina,3,408.88,2017-07-20
Santa Catarina,4,340.98,2017-07-21
Santa Catarina,3,156.9,2017-07-22
Santa Catarina,3,515.85,2017-07-23
Santa Catarina,3,737.8,2017-07-24
Santa Catarina,9,1589.07,2017-07-25
Santa Catarina,5,524.88,2017-07-26
Santa Catarina,3,160.42,2017-07-27
Santa Catarina,7,469.2,2017-07-28
Santa Catarina,6,812.79,2017-07-29
Santa Catarina,7,967.19,2017-07-30
Santa Catarina,5,749.83,2017-07-31
Santa Catarina,7,562.98,2017-08-01
Santa Catarina,5,663.77,2017-08-02
Santa Catarina,4,370.8,2017-08-03
Santa Catarina,10,1637.39,2017-08-04
Santa Catarina,4,270.79,2017-08-05
Santa Catarina,6,399.09,2017-08-06
Santa Catarina,6,840.1,2017-08-07
Santa Catarina,6,600.34,2017-08-08
Santa Catarina,6,3280.44,2017-08-09
Santa Catarina,2,368.9,2017-08-10
Santa Catarina,3,1599.99,2017-08-11
Santa Catarina,1,329.9,2017-08-12
Santa Catarina,4,312.5,2017-08-13
Santa Catarina,3,220.38,2017-08-14
Santa Catarina,11,1250.25,2017-08-15
Santa Catarina,7,1058.74,2017-08-16
Santa Catarina,5,603.8,2017-08-17
Santa Catarina,2,159.8,2017-08-18
Santa Catarina,5,337.85,2017-08-19
Santa Catarina,5,285.69,2017-08-20
Santa Catarina,1,254.0,2017-08-21
Santa Catarina,7,1028.93,2017-08-22
Santa Catarina,3,640.99,2017-08-23
Santa Catarina,4,257.79,2017-08-24
Santa Catarina,5,815.59,2017-08-25
Santa Catarina,4,112.6,2017-08-26
Santa Catarina,8,1183.59,2017-08-27
Santa Catarina,7,622.78,2017-08-28
Santa Catarina,6,619.47,2017-08-29
Santa Catarina,5,690.89,2017-08-30
Santa Catarina,6,971.68,2017-08-31
Santa Catarina,4,1561.75,2017-09-01
Santa Catarina,3,1353.8,2017-09-02
Santa Catarina,4,253.79,2017-09-03
Santa Catarina,5,755.89,2017-09-04
Santa Catarina,4,276.37,2017-09-05
Santa Catarina,11,1308.33,2017-09-06
Santa Catarina,2,85.88,2017-09-07
Santa Catarina,4,517.99,2017-09-08
Santa Catarina,8,939.37,2017-09-10
Santa Catarina,3,1234.68,2017-09-11
Santa Catarina,6,710.77,2017-09-12
Santa Catarina,7,756.59,2017-09-13
Santa Catarina,7,572.55,2017-09-14
Santa Catarina,2,268.89,2017-09-15
Santa Catarina,6,776.92,2017-09-16
Santa Catarina,12,3687.56,2017-09-17
Santa Catarina,5,1076.49,2017-09-18
Santa Catarina,9,1199.07,2017-09-19
Santa Catarina,6,576.06,2017-09-20
Santa Catarina,8,1622.88,2017-09-21
Santa Catarina,4,443.19,2017-09-22
Santa Catarina,3,334.9,2017-09-23
Santa Catarina,2,180.2,2017-09-24
Santa Catarina,5,323.38,2017-09-25
Santa Catarina,7,936.58,2017-09-26
Santa Catarina,5,1307.77,2017-09-27
Santa Catarina,6,424.39,2017-09-28
Santa Catarina,6,729.9,2017-09-29
Santa Catarina,1,1599.99,2017-09-30
Santa Catarina,5,268.57,2017-10-01
Santa Catarina,3,556.8,2017-10-02
Santa Catarina,11,975.18,2017-10-03
Santa Catarina,4,428.5,2017-10-04
Santa Catarina,1,25.99,2017-10-05
Santa Catarina,2,89.89,2017-10-06
Santa Catarina,4,815.78,2017-10-07
Santa Catarina,8,667.11,2017-10-08
Santa Catarina,7,903.62,2017-10-09
Santa Catarina,7,554.69,2017-10-10
Santa Catarina,5,371.78,2017-10-11
Santa Catarina,4,480.79,2017-10-12
Santa Catarina,10,1739.38,2017-10-13
Santa Catarina,6,948.77,2017-10-14
Santa Catarina,4,407.12,2017-10-15
Santa Catarina,5,1251.49,2017-10-16
Santa Catarina,8,1409.37,2017-10-17
Santa Catarina,5,740.74,2017-10-18
Santa Catarina,6,1833.6,2017-10-19
Santa Catarina,3,219.89,2017-10-20
Santa Catarina,2,84.8,2017-10-21
Santa Catarina,4,307.84,2017-10-22
Santa Catarina,10,868.95,2017-10-23
Santa Catarina,7,598.99,2017-10-24
Santa Catarina,7,553.97,2017-10-25
Santa Catarina,8,1269.75,2017-10-26
Santa Catarina,3,207.8,2017-10-27
Santa Catarina,3,190.89,2017-10-28
Santa Catarina,8,713.04,2017-10-29
Santa Catarina,4,472.98,2017-10-30
Santa Catarina,10,1064.48,2017-10-31
Santa Catarina,4,553.29,2017-11-01
Santa Catarina,3,351.09,2017-11-02
Santa Catarina,3,101.29,2017-11-03
Santa Catarina,6,601.59,2017-11-04
Santa Catarina,5,453.87,2017-11-05
Santa Catarina,8,1520.59,2017-11-06
Santa Catarina,6,392.4,2017-11-07
Santa Catarina,11,1161.27,2017-11-08
Santa Catarina,12,2503.41,2017-11-09
Santa Catarina,7,530.99,2017-11-10
Santa Catarina,10,1779.63,2017-11-11
Santa Catarina,9,1031.94,2017-11-13
Santa Catarina,7,477.27,2017-11-14
Santa Catarina,7,847.1,2017-11-15
Santa Catarina,8,1765.1,2017-11-16
Santa Catarina,9,1478.69,2017-11-17
Santa Catarina,3,598.21,2017-11-18
