product_category_en,Revenue,Order Date
auto,129.49,2018-07-23
construction_tools_construction,127.26,2018-07-23
auto,214.0,2018-07-23
home_appliances_2,349.99,2018-07-23
baby,141.12,2018-07-23
sports_leisure,45.49,2018-07-23
watches_gifts,39.0,2018-07-23
watches_gifts,44.0,2018-07-23
luggage_accessories,99.99,2018-07-23
bed_bath_table,49.9,2018-07-23
watches_gifts,39.0,2018-07-23
housewares,63.9,2018-07-23
baby,29.99,2018-07-23
auto,99.9,2018-07-23
cool_stuff,428.0,2018-07-23
watches_gifts,154.9,2018-07-23
arts_and_craftmanship,39.9,2018-07-23
electronics,62.0,2018-07-23
computers_accessories,19.9,2018-07-23
housewares,63.9,2018-07-23
telephony,39.0,2018-07-23
books_general_interest,190.0,2018-07-23
pet_shop,195.0,2018-07-23
cool_stuff,265.0,2018-07-23
furniture_decor,299.0,2018-07-23
auto,429.9,2018-07-23
housewares,117.33,2018-07-23
costruction_tools_garden,255.0,2018-07-23
auto,49.9,2018-07-23
computers_accessories,100.0,2018-07-23
toys,329.9,2018-07-23
housewares,118.13,2018-07-23
construction_tools_construction,26.25,2018-07-23
computers_accessories,65.9,2018-07-23
furniture_decor,40.0,2018-07-23
health_beauty,7.5,2018-07-23
fashion_bags_accessories,32.0,2018-07-23
health_beauty,7.5,2018-07-23
telephony,27.99,2018-07-23
furniture_decor,45.99,2018-07-23
health_beauty,110.32,2018-07-23
bed_bath_table,64.9,2018-07-23
telephony,28.9,2018-07-23
fashion_bags_accessories,24.99,2018-07-23
small_appliances,89.0,2018-07-23
furniture_decor,24.9,2018-07-23
baby,85.99,2018-07-23
sports_leisure,89.0,2018-07-23
bed_bath_table,49.9,2018-07-23
garden_tools,49.9,2018-07-23
garden_tools,127.27,2018-07-23
telephony,27.99,2018-07-23
telephony,21.99,2018-07-23
furniture_decor,40.0,2018-07-23
health_beauty,529.9,2018-07-23
air_conditioning,99.0,2018-07-23
housewares,133.0,2018-07-23
furniture_decor,40.0,2018-07-23
housewares,118.99,2018-07-23
auto,24.5,2018-07-23
perfumery,49.99,2018-07-23
health_beauty,110.32,2018-07-23
baby,189.9,2018-07-23
health_beauty,39.6,2018-07-23
furniture_living_room,99.9,2018-07-23
auto,383.5,2018-07-23
computers_accessories,65.9,2018-07-23
computers_accessories,65.9,2018-07-23
computers_accessories,22.32,2018-07-23
sports_leisure,99.0,2018-07-23
computers_accessories,22.32,2018-07-23
bed_bath_table,88.0,2018-07-23
sports_leisure,66.0,2018-07-23
sports_leisure,62.5,2018-07-23
sports_leisure,219.9,2018-07-23
fashion_bags_accessories,69.0,2018-07-23
telephony,17.9,2018-07-23
sports_leisure,58.9,2018-07-23
sports_leisure,19.9,2018-07-23
health_beauty,39.65,2018-07-23
fashion_male_clothing,52.9,2018-07-23
cool_stuff,65.0,2018-07-23
sports_leisure,61.9,2018-07-23
computers_accessories,65.9,2018-07-23
baby,35.9,2018-07-23
computers_accessories,59.89,2018-07-23
computers_accessories,19.0,2018-07-23
pet_shop,194.99,2018-07-23
sports_leisure,69.0,2018-07-23
auto,49.0,2018-07-23
bed_bath_table,107.5,2018-07-23
auto,429.9,2018-07-23
watches_gifts,49.0,2018-07-23
furniture_bedroom,219.0,2018-07-23
health_beauty,110.32,2018-07-23
health_beauty,39.65,2018-07-23
home_appliances,14.99,2018-07-23
health_beauty,39.65,2018-07-23
construction_tools_lights,75.0,2018-07-23
watches_gifts,129.99,2018-07-23
garden_tools,232.75,2018-07-23
books_general_interest,514.9,2018-07-23
health_beauty,80.0,2018-07-23
furniture_living_room,72.99,2018-07-23
bed_bath_table,39.99,2018-07-23
computers_accessories,69.9,2018-07-23
perfumery,132.2,2018-07-23
bed_bath_table,69.99,2018-07-23
housewares,61.98,2018-07-23
health_beauty,39.65,2018-07-23
housewares,319.97,2018-07-23
,12.99,2018-07-23
furniture_living_room,74.99,2018-07-23
stationery,49.9,2018-07-23
housewares,195.0,2018-07-23
health_beauty,79.0,2018-07-23
toys,45.2,2018-07-23
housewares,54.9,2018-07-23
toys,329.0,2018-07-23
perfumery,46.9,2018-07-23
bed_bath_table,44.85,2018-07-23
bed_bath_table,44.85,2018-07-23
fashion_bags_accessories,39.99,2018-07-23
electronics,199.9,2018-07-23
consoles_games,140.0,2018-07-23
bed_bath_table,43.8,2018-07-23
home_appliances,26.19,2018-07-23
electronics,34.9,2018-07-23
health_beauty,39.65,2018-07-23
auto,29.29,2018-07-23
baby,49.9,2018-07-23
electronics,34.9,2018-07-23
health_beauty,39.65,2018-07-23
health_beauty,110.32,2018-07-23
furniture_decor,150.0,2018-07-23
furniture_decor,65.0,2018-07-23
furniture_decor,74.9,2018-07-23
furniture_decor,65.0,2018-07-23
watches_gifts,49.0,2018-07-24
construction_tools_construction,151.3,2018-07-24
furniture_decor,39.9,2018-07-24
,14.8,2018-07-24
cool_stuff,85.99,2018-07-24
cool_stuff,3109.99,2018-07-24
sports_leisure,43.0,2018-07-24
stationery,23.9,2018-07-24
bed_bath_table,45.8,2018-07-24
stationery,23.9,2018-07-24
small_appliances,77.9,2018-07-24
pet_shop,64.0,2018-07-24
construction_tools_construction,93.9,2018-07-24
perfumery,118.7,2018-07-24
perfumery,9.9,2018-07-24
garden_tools,254.0,2018-07-24
perfumery,9.9,2018-07-24
electronics,22.0,2018-07-24
electronics,18.9,2018-07-24
perfumery,92.99,2018-07-24
furniture_decor,79.9,2018-07-24
furniture_living_room,74.99,2018-07-24
health_beauty,31.0,2018-07-24
fashion_bags_accessories,49.9,2018-07-24
books_technical,132.91,2018-07-24
books_technical,132.91,2018-07-24
food,27.9,2018-07-24
books_general_interest,24.0,2018-07-24
health_beauty,195.9,2018-07-24
fashion_bags_accessories,129.9,2018-07-24
health_beauty,89.9,2018-07-24
fashion_bags_accessories,59.9,2018-07-24
sports_leisure,59.9,2018-07-24
furniture_decor,70.0,2018-07-24
telephony,57.98,2018-07-24
furniture_decor,70.0,2018-07-24
housewares,188.9,2018-07-24
furniture_decor,70.0,2018-07-24
computers_accessories,105.0,2018-07-24
christmas_supplies,79.9,2018-07-24
furniture_decor,89.9,2018-07-24
furniture_decor,70.0,2018-07-24
perfumery,92.99,2018-07-24
audio,14.9,2018-07-24
cool_stuff,24.0,2018-07-24
furniture_decor,399.0,2018-07-24
electronics,16.22,2018-07-24
baby,29.99,2018-07-24
auto,54.9,2018-07-24
telephony,48.99,2018-07-24
housewares,68.9,2018-07-24
auto,119.9,2018-07-24
sports_leisure,47.92,2018-07-24
bed_bath_table,53.2,2018-07-24
auto,7.99,2018-07-24
bed_bath_table,84.0,2018-07-24
home_construction,119.85,2018-07-24
perfumery,19.99,2018-07-24
computers_accessories,24.99,2018-07-24
watches_gifts,479.99,2018-07-24
baby,16.9,2018-07-24
housewares,40.99,2018-07-24
baby,39.99,2018-07-24
auto,50.49,2018-07-24
furniture_decor,24.0,2018-07-24
auto,39.5,2018-07-24
home_construction,79.9,2018-07-24
agro_industry_and_commerce,161.99,2018-07-24
housewares,54.9,2018-07-24
perfumery,279.9,2018-07-24
housewares,149.0,2018-07-24
fixed_telephony,63.99,2018-07-24
furniture_decor,25.0,2018-07-24
furniture_decor,25.0,2018-07-24
,31.9,2018-07-24
baby,25.99,2018-07-24
health_beauty,549.9,2018-07-24
auto,29.9,2018-07-24
health_beauty,110.32,2018-07-24
health_beauty,95.0,2018-07-24
furniture_decor,152.9,2018-07-24
furniture_decor,105.0,2018-07-24
sports_leisure,158.0,2018-07-24
auto,29.9,2018-07-24
furniture_decor,105.0,2018-07-24
bed_bath_table,15.9,2018-07-24
housewares,113.89,2018-07-24
housewares,24.9,2018-07-24
health_beauty,110.32,2018-07-24
stationery,98.9,2018-07-24
telephony,14.87,2018-07-24
kitchen_dining_laundry_garden_furniture,209.0,2018-07-24
,14.8,2018-07-24
health_beauty,51.9,2018-07-24
watches_gifts,168.9,2018-07-24
bed_bath_table,44.85,2018-07-24
baby,100.0,2018-07-24
housewares,78.0,2018-07-24
pet_shop,78.73,2018-07-24
stationery,35.0,2018-07-24
health_beauty,79.99,2018-07-24
perfumery,28.89,2018-07-24
housewares,39.6,2018-07-24
auto,209.9,2018-07-24
telephony,23.97,2018-07-24
garden_tools,49.9,2018-07-24
fashion_bags_accessories,18.99,2018-07-24
health_beauty,199.9,2018-07-24
health_beauty,364.0,2018-07-24
bed_bath_table,84.9,2018-07-24
baby,169.9,2018-07-24
agro_industry_and_commerce,440.0,2018-07-24
computers_accessories,22.32,2018-07-24
housewares,139.9,2018-07-24
home_appliances,10.5,2018-07-24
garden_tools,49.9,2018-07-24
stationery,66.0,2018-07-24
sports_leisure,16.0,2018-07-24
food,89.99,2018-07-24
sports_leisure,16.0,2018-07-24
musical_instruments,154.9,2018-07-24
toys,369.0,2018-07-24
health_beauty,110.32,2018-07-24
garden_tools,97.5,2018-07-24
sports_leisure,105.0,2018-07-24
auto,314.9,2018-07-24
health_beauty,364.0,2018-07-24
health_beauty,364.0,2018-07-24
construction_tools_construction,270.79,2018-07-24
computers_accessories,22.32,2018-07-24
luggage_accessories,295.7,2018-07-24
stationery,79.0,2018-07-24
sports_leisure,245.0,2018-07-24
bed_bath_table,49.9,2018-07-24
furniture_decor,67.0,2018-07-24
baby,225.0,2018-07-24
toys,24.9,2018-07-24
baby,25.99,2018-07-24
garden_tools,49.91,2018-07-24
home_appliances,134.99,2018-07-24
electronics,19.9,2018-07-24
housewares,129.97,2018-07-24
home_appliances,134.99,2018-07-24
housewares,31.0,2018-07-24
construction_tools_construction,80.0,2018-07-24
bed_bath_table,169.9,2018-07-24
bed_bath_table,79.9,2018-07-24
bed_bath_table,79.9,2018-07-24
health_beauty,13.99,2018-07-24
computers_accessories,24.99,2018-07-24
construction_tools_construction,80.0,2018-07-24
construction_tools_construction,54.5,2018-07-24
baby,48.9,2018-07-24
bed_bath_table,19.9,2018-07-24
furniture_decor,196.8,2018-07-24
computers_accessories,69.99,2018-07-24
health_beauty,17.49,2018-07-24
signaling_and_security,49.9,2018-07-24
bed_bath_table,149.0,2018-07-24
baby,34.89,2018-07-24
furniture_decor,35.0,2018-07-24
sports_leisure,144.9,2018-07-24
furniture_decor,55.0,2018-07-24
drinks,140.0,2018-07-24
,42.9,2018-07-24
health_beauty,29.9,2018-07-24
furniture_decor,70.0,2018-07-24
housewares,195.0,2018-07-24
watches_gifts,539.9,2018-07-24
sports_leisure,79.0,2018-07-24
musical_instruments,198.9,2018-07-24
housewares,199.9,2018-07-24
,42.9,2018-07-24
bed_bath_table,56.99,2018-07-24
bed_bath_table,56.99,2018-07-24
health_beauty,120.0,2018-07-24
stationery,74.5,2018-07-24
auto,93.97,2018-07-24
bed_bath_table,66.99,2018-07-24
computers_accessories,127.9,2018-07-24
pet_shop,49.0,2018-07-24
home_construction,21.7,2018-07-24
furniture_decor,35.0,2018-07-24
furniture_decor,259.9,2018-07-24
health_beauty,175.0,2018-07-24
office_furniture,119.98,2018-07-24
housewares,320.0,2018-07-24
construction_tools_construction,319.99,2018-07-24
health_beauty,110.32,2018-07-24
bed_bath_table,199.0,2018-07-24
stationery,79.0,2018-07-24
perfumery,119.8,2018-07-24
bed_bath_table,42.9,2018-07-24
health_beauty,775.0,2018-07-24
home_construction,150.0,2018-07-24
housewares,126.8,2018-07-24
health_beauty,110.32,2018-07-24
watches_gifts,859.9,2018-07-24
housewares,849.0,2018-07-24
home_construction,150.0,2018-07-24
bed_bath_table,59.99,2018-07-24
toys,99.9,2018-07-24
kitchen_dining_laundry_garden_furniture,67.0,2018-07-24
toys,99.9,2018-07-24
cool_stuff,189.9,2018-07-24
housewares,84.98,2018-07-24
auto,49.9,2018-07-24
watches_gifts,105.0,2018-07-24
sports_leisure,89.49,2018-07-24
sports_leisure,140.0,2018-07-24
auto,95.9,2018-07-24
office_furniture,149.98,2018-07-24
sports_leisure,89.49,2018-07-24
costruction_tools_tools,1899.0,2018-07-24
small_appliances,79.9,2018-07-24
baby,890.0,2018-07-24
home_construction,150.0,2018-07-24
bed_bath_table,149.0,2018-07-24
housewares,24.9,2018-07-24
construction_tools_construction,89.9,2018-07-24
housewares,30.0,2018-07-24
,137.77,2018-07-24
watches_gifts,155.0,2018-07-24
furniture_decor,69.9,2018-07-24
arts_and_craftmanship,129.49,2018-07-24
telephony,170.0,2018-07-24
sports_leisure,411.0,2018-07-24
garden_tools,44.99,2018-07-24
garden_tools,28.28,2018-07-24
telephony,12.5,2018-07-24
small_appliances_home_oven_and_coffee,30.0,2018-07-24
pet_shop,28.9,2018-07-24
computers_accessories,99.9,2018-07-24
baby,130.0,2018-07-24
health_beauty,1090.0,2018-07-24
consoles_games,65.0,2018-07-24
kitchen_dining_laundry_garden_furniture,67.0,2018-07-24
agro_industry_and_commerce,109.9,2018-07-24
food,79.99,2018-07-24
watches_gifts,55.0,2018-07-24
housewares,169.9,2018-07-24
health_beauty,17.49,2018-07-24
,31.9,2018-07-24
health_beauty,29.9,2018-07-24
furniture_decor,50.0,2018-07-24
garden_tools,25.9,2018-07-24
housewares,126.8,2018-07-24
computers_accessories,69.9,2018-07-24
furniture_decor,38.4,2018-07-24
furniture_decor,99.9,2018-07-24
baby,130.0,2018-07-24
baby,799.9,2018-07-24
bed_bath_table,189.9,2018-07-24
sports_leisure,134.99,2018-07-24
food,79.99,2018-07-24
watches_gifts,78.0,2018-07-24
cool_stuff,209.99,2018-07-24
home_appliances,13.6,2018-07-24
sports_leisure,22.0,2018-07-24
bed_bath_table,74.0,2018-07-24
auto,49.49,2018-07-24
telephony,29.99,2018-07-24
garden_tools,1322.64,2018-07-24
computers_accessories,46.95,2018-07-24
housewares,26.4,2018-07-24
sports_leisure,28.9,2018-07-24
health_beauty,549.9,2018-07-24
office_furniture,480.0,2018-07-24
computers_accessories,69.99,2018-07-24
housewares,38.9,2018-07-24
baby,48.9,2018-07-24
furniture_decor,35.0,2018-07-24
telephony,170.0,2018-07-24
baby,15.0,2018-07-24
health_beauty,29.9,2018-07-24
perfumery,119.9,2018-07-24
audio,219.0,2018-07-24
pet_shop,109.9,2018-07-24
electronics,27.45,2018-07-24
sports_leisure,89.0,2018-07-24
watches_gifts,189.0,2018-07-24
housewares,34.9,2018-07-24
watches_gifts,69.0,2018-07-24
furniture_decor,196.8,2018-07-24
office_furniture,179.9,2018-07-24
bed_bath_table,114.9,2018-07-24
sports_leisure,39.0,2018-07-24
watches_gifts,69.0,2018-07-24
furniture_decor,59.9,2018-07-24
housewares,58.6,2018-07-24
air_conditioning,99.0,2018-07-24
toys,38.0,2018-07-24
bed_bath_table,59.99,2018-07-24
stationery,127.0,2018-07-24
air_conditioning,99.0,2018-07-24
perfumery,118.8,2018-07-24
auto,129.99,2018-07-24
health_beauty,79.0,2018-07-24
health_beauty,151.72,2018-07-24
housewares,85.71,2018-07-24
home_appliances,29.9,2018-07-24
books_general_interest,45.0,2018-07-24
telephony,229.9,2018-07-24
stationery,15.99,2018-07-25
sports_leisure,69.9,2018-07-25
sports_leisure,199.0,2018-07-25
baby,49.9,2018-07-25
garden_tools,47.9,2018-07-25
health_beauty,189.0,2018-07-25
housewares,126.99,2018-07-25
housewares,125.9,2018-07-25
watches_gifts,95.0,2018-07-25
fashion_bags_accessories,23.99,2018-07-25
stationery,129.9,2018-07-25
computers_accessories,95.9,2018-07-25
office_furniture,149.98,2018-07-25
sports_leisure,95.0,2018-07-25
furniture_decor,89.9,2018-07-25
perfumery,146.99,2018-07-25
perfumery,146.99,2018-07-25
garden_tools,345.95,2018-07-25
garden_tools,345.95,2018-07-25
garden_tools,345.95,2018-07-25
consoles_games,369.0,2018-07-25
consoles_games,369.0,2018-07-25
housewares,119.0,2018-07-25
health_beauty,110.32,2018-07-25
health_beauty,110.32,2018-07-25
computers_accessories,179.9,2018-07-25
computers_accessories,179.9,2018-07-25
computers_accessories,179.9,2018-07-25
,137.77,2018-07-25
furniture_decor,229.0,2018-07-25
construction_tools_construction,18.0,2018-07-25
consoles_games,17.9,2018-07-25
electronics,50.0,2018-07-25
health_beauty,74.9,2018-07-25
costruction_tools_tools,28.5,2018-07-25
health_beauty,159.0,2018-07-25
sports_leisure,99.9,2018-07-25
furniture_decor,119.0,2018-07-25
health_beauty,159.9,2018-07-25
health_beauty,159.9,2018-07-25
market_place,47.9,2018-07-25
housewares,39.67,2018-07-25
furniture_decor,32.99,2018-07-25
pet_shop,29.9,2018-07-25
pet_shop,29.9,2018-07-25
sports_leisure,89.9,2018-07-25
sports_leisure,89.9,2018-07-25
construction_tools_lights,79.9,2018-07-25
stationery,127.0,2018-07-25
auto,25.56,2018-07-25
garden_tools,35.0,2018-07-25
telephony,170.0,2018-07-25
telephony,170.0,2018-07-25
kitchen_dining_laundry_garden_furniture,67.9,2018-07-25
sports_leisure,40.0,2018-07-25
perfumery,186.6,2018-07-25
furniture_decor,101.0,2018-07-25
furniture_decor,101.0,2018-07-25
sports_leisure,40.0,2018-07-25
stationery,15.99,2018-07-25
computers_accessories,54.99,2018-07-25
housewares,32.0,2018-07-25
,17.9,2018-07-25
cool_stuff,209.99,2018-07-25
housewares,49.99,2018-07-25
christmas_supplies,280.0,2018-07-25
telephony,12.5,2018-07-25
auto,30.56,2018-07-25
cool_stuff,209.9,2018-07-25
health_beauty,79.9,2018-07-25
stationery,95.0,2018-07-25
stationery,95.0,2018-07-25
telephony,41.98,2018-07-25
watches_gifts,55.0,2018-07-25
watches_gifts,55.0,2018-07-25
telephony,41.98,2018-07-25
housewares,94.6,2018-07-25
consoles_games,40.0,2018-07-25
fashion_bags_accessories,49.0,2018-07-25
furniture_decor,48.9,2018-07-25
fashion_bags_accessories,49.0,2018-07-25
toys,139.0,2018-07-25
computers_accessories,69.99,2018-07-25
sports_leisure,40.6,2018-07-25
housewares,69.0,2018-07-25
housewares,69.0,2018-07-25
housewares,69.0,2018-07-25
perfumery,44.0,2018-07-25
perfumery,44.0,2018-07-25
housewares,265.9,2018-07-25
sports_leisure,280.0,2018-07-25
watches_gifts,56.0,2018-07-25
home_appliances,29.9,2018-07-25
housewares,88.0,2018-07-25
housewares,88.0,2018-07-25
health_beauty,110.32,2018-07-25
bed_bath_table,60.0,2018-07-25
agro_industry_and_commerce,76.0,2018-07-25
pet_shop,68.5,2018-07-25
auto,177.0,2018-07-25
auto,18.5,2018-07-25
health_beauty,29.9,2018-07-25
health_beauty,29.9,2018-07-25
health_beauty,29.9,2018-07-25
construction_tools_construction,69.9,2018-07-25
computers_accessories,12.88,2018-07-25
bed_bath_table,44.9,2018-07-25
watches_gifts,59.0,2018-07-25
computers_accessories,12.88,2018-07-25
sports_leisure,44.6,2018-07-25
air_conditioning,31.0,2018-07-25
watches_gifts,172.0,2018-07-25
stationery,79.0,2018-07-25
luggage_accessories,319.9,2018-07-25
auto,349.9,2018-07-25
small_appliances,80.56,2018-07-25
perfumery,235.9,2018-07-25
perfumery,118.8,2018-07-25
bed_bath_table,149.0,2018-07-25
auto,108.9,2018-07-25
,127.2,2018-07-25
electronics,25.99,2018-07-25
watches_gifts,78.0,2018-07-25
watches_gifts,78.0,2018-07-25
bed_bath_table,26.4,2018-07-25
musical_instruments,247.88,2018-07-25
computers_accessories,19.99,2018-07-25
electronics,36.5,2018-07-25
computers_accessories,135.0,2018-07-25
home_construction,150.0,2018-07-25
garden_tools,99.99,2018-07-25
housewares,55.0,2018-07-25
garden_tools,151.24,2018-07-25
baby,39.75,2018-07-25
books_general_interest,30.4,2018-07-25
home_construction,120.0,2018-07-25
baby,149.9,2018-07-25
food_drink,58.32,2018-07-25
pet_shop,114.99,2018-07-25
pet_shop,114.99,2018-07-25
office_furniture,209.9,2018-07-25
watches_gifts,479.0,2018-07-25
,44.99,2018-07-25
housewares,119.9,2018-07-25
office_furniture,139.98,2018-07-25
office_furniture,139.98,2018-07-25
housewares,49.99,2018-07-25
watches_gifts,105.0,2018-07-25
auto,159.9,2018-07-25
housewares,26.18,2018-07-25
garden_tools,158.0,2018-07-25
housewares,26.18,2018-07-25
computers_accessories,112.99,2018-07-25
auto,19.99,2018-07-25
sports_leisure,199.9,2018-07-25
bed_bath_table,219.9,2018-07-25
sports_leisure,179.0,2018-07-25
housewares,99.9,2018-07-25
stationery,109.0,2018-07-25
stationery,109.0,2018-07-25
baby,12.9,2018-07-25
toys,9.99,2018-07-25
auto,33.9,2018-07-25
pet_shop,64.0,2018-07-25
baby,185.49,2018-07-25
costruction_tools_garden,72.9,2018-07-25
watches_gifts,119.9,2018-07-25
bed_bath_table,19.9,2018-07-25
construction_tools_construction,24.97,2018-07-25
auto,16.9,2018-07-25
bed_bath_table,13.99,2018-07-25
electronics,14.99,2018-07-25
sports_leisure,79.99,2018-07-25
health_beauty,119.3,2018-07-25
auto,64.8,2018-07-25
housewares,252.9,2018-07-25
computers_accessories,65.9,2018-07-25
health_beauty,29.9,2018-07-25
auto,39.9,2018-07-25
toys,28.5,2018-07-25
health_beauty,79.99,2018-07-25
sports_leisure,33.49,2018-07-25
bed_bath_table,89.9,2018-07-25
sports_leisure,34.49,2018-07-25
health_beauty,19.9,2018-07-25
baby,9.99,2018-07-25
fashion_bags_accessories,96.8,2018-07-25
watches_gifts,55.0,2018-07-25
baby,129.15,2018-07-25
health_beauty,18.9,2018-07-25
telephony,29.9,2018-07-25
stationery,88.21,2018-07-25
stationery,88.21,2018-07-25
bed_bath_table,19.9,2018-07-25
computers_accessories,88.99,2018-07-25
computers,6729.0,2018-07-25
health_beauty,59.9,2018-07-25
toys,594.99,2018-07-25
baby,9.99,2018-07-25
health_beauty,59.99,2018-07-25
watches_gifts,69.5,2018-07-25
health_beauty,199.08,2018-07-25
auto,24.99,2018-07-25
home_appliances,134.99,2018-07-25
auto,114.99,2018-07-25
toys,99.0,2018-07-25
luggage_accessories,239.99,2018-07-25
garden_tools,158.0,2018-07-25
construction_tools_construction,109.9,2018-07-25
watches_gifts,399.0,2018-07-25
watches_gifts,49.0,2018-07-25
perfumery,118.7,2018-07-25
furniture_decor,225.0,2018-07-25
bed_bath_table,122.9,2018-07-25
bed_bath_table,53.0,2018-07-25
arts_and_craftmanship,19.8,2018-07-25
stationery,29.9,2018-07-25
garden_tools,49.9,2018-07-25
health_beauty,32.0,2018-07-25
office_furniture,399.0,2018-07-25
housewares,144.98,2018-07-25
perfumery,252.9,2018-07-25
health_beauty,199.9,2018-07-25
health_beauty,38.5,2018-07-25
watches_gifts,119.9,2018-07-25
office_furniture,399.0,2018-07-25
furniture_decor,75.9,2018-07-25
baby,9.99,2018-07-25
housewares,47.99,2018-07-25
watches_gifts,150.0,2018-07-25
furniture_decor,70.0,2018-07-25
furniture_decor,75.9,2018-07-25
housewares,118.13,2018-07-25
furniture_decor,150.0,2018-07-25
health_beauty,44.5,2018-07-25
bed_bath_table,19.9,2018-07-25
small_appliances_home_oven_and_coffee,10.19,2018-07-25
housewares,199.99,2018-07-25
bed_bath_table,13.99,2018-07-25
baby,9.99,2018-07-25
health_beauty,32.0,2018-07-25
baby,89.99,2018-07-25
watches_gifts,59.0,2018-07-25
cool_stuff,712.3,2018-07-25
musical_instruments,59.9,2018-07-25
bed_bath_table,139.9,2018-07-25
sports_leisure,43.0,2018-07-25
health_beauty,90.0,2018-07-25
baby,64.99,2018-07-25
watches_gifts,348.9,2018-07-25
telephony,29.67,2018-07-25
computers_accessories,140.0,2018-07-25
construction_tools_construction,109.9,2018-07-25
auto,19.0,2018-07-25
small_appliances_home_oven_and_coffee,38.6,2018-07-25
furniture_decor,44.9,2018-07-25
garden_tools,49.9,2018-07-25
health_beauty,9.9,2018-07-25
bed_bath_table,169.9,2018-07-25
garden_tools,49.9,2018-07-25
auto,40.0,2018-07-25
perfumery,179.0,2018-07-25
bed_bath_table,56.1,2018-07-25
bed_bath_table,13.99,2018-07-25
housewares,69.99,2018-07-25
perfumery,229.9,2018-07-25
food,95.0,2018-07-25
housewares,79.0,2018-07-25
furniture_bedroom,269.9,2018-07-25
health_beauty,549.9,2018-07-25
computers_accessories,19.99,2018-07-25
agro_industry_and_commerce,33.9,2018-07-25
bed_bath_table,13.99,2018-07-25
sports_leisure,43.0,2018-07-25
home_construction,119.85,2018-07-25
computers_accessories,24.99,2018-07-25
construction_tools_lights,29.0,2018-07-25
watches_gifts,168.0,2018-07-25
fashion_bags_accessories,32.9,2018-07-25
costruction_tools_garden,495.0,2018-07-25
toys,149.0,2018-07-25
stationery,62.9,2018-07-25
bed_bath_table,89.0,2018-07-25
sports_leisure,173.67,2018-07-25
auto,30.99,2018-07-25
stationery,49.9,2018-07-25
stationery,49.9,2018-07-25
health_beauty,64.99,2018-07-25
sports_leisure,106.0,2018-07-25
toys,269.45,2018-07-25
baby,9.99,2018-07-25
housewares,118.99,2018-07-25
electronics,24.89,2018-07-25
computers_accessories,89.0,2018-07-25
health_beauty,27.9,2018-07-25
cool_stuff,19.9,2018-07-25
,89.0,2018-07-25
food,54.49,2018-07-25
sports_leisure,179.9,2018-07-25
cool_stuff,265.0,2018-07-25
health_beauty,199.9,2018-07-25
health_beauty,27.9,2018-07-25
computers_accessories,24.99,2018-07-25
garden_tools,90.0,2018-07-25
office_furniture,139.98,2018-07-25
furniture_decor,48.99,2018-07-25
housewares,79.0,2018-07-25
housewares,26.18,2018-07-25
housewares,26.18,2018-07-25
small_appliances,89.0,2018-07-25
health_beauty,27.9,2018-07-25
perfumery,132.2,2018-07-25
housewares,26.18,2018-07-25
housewares,26.18,2018-07-25
housewares,26.18,2018-07-25
housewares,99.9,2018-07-25
garden_tools,158.0,2018-07-25
housewares,26.18,2018-07-25
health_beauty,27.9,2018-07-25
bed_bath_table,38.99,2018-07-25
computers_accessories,89.99,2018-07-25
electronics,129.9,2018-07-25
pet_shop,69.2,2018-07-25
housewares,26.18,2018-07-25
housewares,26.18,2018-07-25
auto,229.99,2018-07-25
housewares,26.18,2018-07-25
sports_leisure,240.0,2018-07-26
,95.0,2018-07-26
housewares,459.9,2018-07-26
bed_bath_table,39.9,2018-07-26
bed_bath_table,199.9,2018-07-26
bed_bath_table,39.9,2018-07-26
baby,243.0,2018-07-26
bed_bath_table,55.0,2018-07-26
sports_leisure,15.99,2018-07-26
garden_tools,25.0,2018-07-26
watches_gifts,39.0,2018-07-26
telephony,269.9,2018-07-26
sports_leisure,209.0,2018-07-26
perfumery,71.0,2018-07-26
housewares,139.99,2018-07-26
fixed_telephony,230.0,2018-07-26
computers_accessories,28.9,2018-07-26
auto,17.0,2018-07-26
health_beauty,110.32,2018-07-26
perfumery,162.5,2018-07-26
computers_accessories,289.0,2018-07-26
housewares,260.0,2018-07-26
furniture_decor,150.0,2018-07-26
consoles_games,210.0,2018-07-26
electronics,185.0,2018-07-26
garden_tools,18.24,2018-07-26
housewares,499.9,2018-07-26
musical_instruments,70.0,2018-07-26
diapers_and_hygiene,28.8,2018-07-26
watches_gifts,299.0,2018-07-26
health_beauty,399.0,2018-07-26
luggage_accessories,83.0,2018-07-26
musical_instruments,59.9,2018-07-26
health_beauty,89.9,2018-07-26
health_beauty,39.99,2018-07-26
health_beauty,31.5,2018-07-26
housewares,49.9,2018-07-26
furniture_decor,60.0,2018-07-26
home_confort,77.9,2018-07-26
food,27.9,2018-07-26
bed_bath_table,65.9,2018-07-26
home_confort,77.9,2018-07-26
baby,48.9,2018-07-26
telephony,29.99,2018-07-26
pet_shop,71.6,2018-07-26
musical_instruments,119.87,2018-07-26
musical_instruments,119.87,2018-07-26
garden_tools,139.0,2018-07-26
,12.99,2018-07-26
bed_bath_table,119.99,2018-07-26
furniture_decor,18.9,2018-07-26
home_confort,77.9,2018-07-26
computers_accessories,580.27,2018-07-26
cine_photo,94.9,2018-07-26
garden_tools,18.24,2018-07-26
toys,329.9,2018-07-26
sports_leisure,119.99,2018-07-26
fashion_bags_accessories,64.9,2018-07-26
