product_category_en,review_score,order_purchase_timestamp,review
baby,5,2018-03-09,Good
computers_accessories,5,2018-02-19,Good
computers_accessories,3,2017-11-12,Bad
toys,5,2018-03-25,Good
garden_tools,5,2018-06-12,Good
sports_leisure,3,2017-10-31,Bad
audio,5,2018-03-01,Good
health_beauty,1,2018-04-06,Bad
party_supplies,5,2018-08-20,Good
home_appliances,5,2017-05-04,Good
perfumery,5,2017-10-12,Good
sports_leisure,5,2017-04-15,Good
cool_stuff,5,2018-04-24,Good
watches_gifts,5,2018-05-14,Good
health_beauty,5,2018-06-20,Good
baby,5,2018-08-03,Good
cool_stuff,5,2017-07-21,Good
auto,5,2018-07-22,Good
health_beauty,5,2018-06-13,Good
health_beauty,5,2018-07-18,Good
furniture_decor,5,2017-07-15,Good
housewares,2,2017-06-08,Bad
baby,4,2017-10-01,Good
small_appliances,5,2018-06-04,Good
baby,1,2017-10-16,Bad
sports_leisure,5,2018-08-08,Good
food,3,2018-08-05,Bad
electronics,3,2018-08-05,Bad
bed_bath_table,5,2018-01-15,Good
baby,4,2018-06-18,Good
furniture_decor,5,2018-06-17,Good
health_beauty,3,2018-06-03,Bad
bed_bath_table,5,2017-08-17,Good
watches_gifts,5,2018-06-26,Good
bed_bath_table,5,2017-03-22,Good
bed_bath_table,1,2017-11-15,Bad
bed_bath_table,1,2017-11-15,Bad
bed_bath_table,1,2017-11-15,Bad
bed_bath_table,1,2017-11-15,Bad
electronics,5,2018-05-01,Good
perfumery,5,2018-03-22,Good
health_beauty,1,2017-11-29,Bad
perfumery,5,2017-10-02,Good
bed_bath_table,3,2017-05-31,Bad
computers_accessories,5,2018-05-28,Good
sports_leisure,5,2018-04-18,Good
sports_leisure,4,2018-08-09,Good
perfumery,4,2017-03-02,Good
watches_gifts,1,2018-05-08,Bad
garden_tools,5,2017-11-24,Good
telephony,5,2017-06-30,Good
computers_accessories,5,2018-06-05,Good
furniture_decor,4,2018-02-05,Good
furniture_decor,4,2018-02-05,Good
watches_gifts,5,2018-05-07,Good
sports_leisure,5,2018-04-22,Good
consoles_games,5,2017-05-27,Good
watches_gifts,5,2017-08-24,Good
sports_leisure,4,2018-07-29,Good
bed_bath_table,4,2017-08-18,Good
perfumery,5,2018-02-16,Good
bed_bath_table,5,2017-07-18,Good
consoles_games,3,2017-12-06,Bad
bed_bath_table,5,2018-05-17,Good
garden_tools,5,2018-04-12,Good
auto,2,2017-11-30,Bad
baby,5,2017-01-28,Good
bed_bath_table,4,2017-04-23,Good
fashion_bags_accessories,4,2017-03-22,Good
electronics,4,2018-01-07,Good
auto,5,2018-03-16,Good
health_beauty,5,2018-06-05,Good
sports_leisure,2,2018-04-11,Bad
sports_leisure,2,2018-04-11,Bad
sports_leisure,2,2018-04-11,Bad
sports_leisure,2,2018-04-11,Bad
health_beauty,5,2018-06-03,Good
auto,5,2018-04-03,Good
sports_leisure,1,2018-08-08,Bad
stationery,3,2017-04-12,Bad
health_beauty,5,2018-02-09,Good
health_beauty,5,2017-06-25,Good
cool_stuff,3,2017-06-12,Bad
toys,5,2018-07-24,Good
sports_leisure,5,2017-04-28,Good
auto,1,2017-08-12,Bad
,5,2018-02-10,Good
office_furniture,5,2018-01-13,Good
computers_accessories,4,2018-07-10,Good
health_beauty,4,2018-06-12,Good
health_beauty,5,2018-05-02,Good
telephony,5,2017-02-23,Good
bed_bath_table,5,2018-01-08,Good
housewares,5,2018-06-11,Good
furniture_decor,4,2018-07-28,Good
sports_leisure,5,2017-08-24,Good
perfumery,5,2017-10-21,Good
christmas_supplies,3,2018-03-02,Bad
auto,5,2017-09-11,Good
baby,1,2018-08-07,Bad
telephony,4,2018-08-14,Good
furniture_decor,3,2017-04-19,Bad
health_beauty,5,2017-07-31,Good
cool_stuff,5,2017-10-14,Good
auto,5,2018-01-04,Good
,4,2017-08-14,Good
sports_leisure,5,2017-03-01,Good
home_construction,5,2017-11-16,Good
home_appliances,3,2017-09-03,Bad
bed_bath_table,5,2017-04-18,Good
construction_tools_construction,5,2017-10-13,Good
health_beauty,4,2018-05-20,Good
pet_shop,3,2018-01-04,Bad
health_beauty,1,2017-12-04,Bad
watches_gifts,5,2017-03-04,Good
sports_leisure,5,2017-11-16,Good
bed_bath_table,3,2017-05-26,Bad
furniture_decor,5,2017-07-19,Good
telephony,5,2017-09-06,Good
telephony,5,2017-09-06,Good
cool_stuff,5,2017-12-15,Good
telephony,5,2018-02-16,Good
cool_stuff,5,2018-01-15,Good
computers_accessories,5,2018-03-17,Good
toys,2,2018-06-26,Bad
auto,5,2018-01-19,Good
sports_leisure,5,2018-07-26,Good
watches_gifts,4,2017-07-07,Good
auto,1,2018-04-11,Bad
auto,1,2018-04-11,Bad
watches_gifts,5,2017-10-17,Good
telephony,5,2018-02-04,Good
furniture_decor,5,2018-04-20,Good
computers_accessories,5,2018-06-30,Good
computers_accessories,5,2018-06-30,Good
housewares,3,2018-07-12,Bad
housewares,3,2018-07-12,Bad
luggage_accessories,3,2018-03-18,Bad
luggage_accessories,3,2018-03-18,Bad
auto,1,2018-05-18,Bad
housewares,5,2017-09-23,Good
toys,5,2018-05-16,Good
health_beauty,5,2018-05-16,Good
health_beauty,5,2018-05-16,Good
bed_bath_table,5,2018-06-12,Good
signaling_and_security,1,2018-07-04,Bad
signaling_and_security,1,2018-07-04,Bad
furniture_decor,4,2017-05-09,Good
bed_bath_table,5,2018-06-10,Good
bed_bath_table,5,2018-06-10,Good
bed_bath_table,5,2018-06-10,Good
bed_bath_table,5,2018-06-10,Good
luggage_accessories,4,2017-12-02,Good
luggage_accessories,4,2017-12-02,Good
electronics,5,2017-07-10,Good
health_beauty,4,2018-06-13,Good
auto,4,2018-06-28,Good
health_beauty,4,2018-04-24,Good
computers_accessories,5,2018-02-08,Good
bed_bath_table,5,2017-08-02,Good
bed_bath_table,5,2017-09-11,Good
bed_bath_table,5,2017-12-12,Good
art,5,2018-02-28,Good
stationery,5,2017-12-26,Good
garden_tools,5,2017-07-09,Good
housewares,4,2017-09-25,Good
computers_accessories,5,2018-05-16,Good
sports_leisure,5,2018-05-15,Good
sports_leisure,5,2018-03-17,Good
pet_shop,3,2017-07-06,Bad
furniture_decor,5,2018-08-04,Good
watches_gifts,4,2017-11-15,Good
bed_bath_table,5,2017-12-05,Good
bed_bath_table,5,2017-06-28,Good
furniture_decor,5,2018-07-02,Good
furniture_decor,5,2018-07-02,Good
furniture_decor,5,2018-07-02,Good
furniture_decor,5,2018-07-02,Good
furniture_decor,5,2018-07-02,Good
sports_leisure,2,2017-10-23,Bad
sports_leisure,2,2017-10-23,Bad
sports_leisure,2,2017-10-23,Bad
bed_bath_table,1,2018-08-01,Bad
bed_bath_table,1,2018-08-01,Bad
garden_tools,3,2017-03-20,Bad
electronics,4,2018-03-27,Good
health_beauty,4,2018-04-14,Good
cool_stuff,5,2018-05-15,Good
perfumery,5,2018-07-29,Good
health_beauty,2,2018-08-03,Bad
health_beauty,5,2018-06-13,Good
housewares,5,2017-11-26,Good
housewares,5,2017-11-26,Good
construction_tools_lights,5,2018-06-24,Good
watches_gifts,2,2018-01-14,Bad
bed_bath_table,5,2018-08-19,Good
,5,2017-05-23,Good
home_confort,1,2017-06-14,Bad
watches_gifts,1,2017-06-14,Bad
telephony,5,2018-08-03,Good
baby,1,2017-06-09,Bad
furniture_decor,4,2017-09-07,Good
toys,5,2018-05-04,Good
cool_stuff,5,2018-02-09,Good
fashion_bags_accessories,4,2018-01-30,Good
stationery,4,2018-01-02,Good
garden_tools,5,2017-04-30,Good
watches_gifts,5,2018-07-03,Good
perfumery,5,2018-07-25,Good
sports_leisure,5,2018-04-05,Good
stationery,5,2017-09-03,Good
health_beauty,5,2018-08-06,Good
cool_stuff,4,2017-06-13,Good
housewares,4,2018-01-15,Good
toys,5,2018-08-19,Good
fashion_bags_accessories,2,2018-08-03,Bad
luggage_accessories,5,2018-02-04,Good
furniture_decor,5,2018-08-02,Good
sports_leisure,4,2018-06-25,Good
toys,4,2017-06-02,Good
bed_bath_table,3,2017-10-30,Bad
garden_tools,5,2018-04-02,Good
sports_leisure,4,2018-01-31,Good
bed_bath_table,1,2017-08-03,Bad
watches_gifts,5,2018-04-23,Good
fashion_underwear_beach,4,2018-02-05,Good
toys,5,2017-12-05,Good
computers_accessories,4,2017-12-01,Good
office_furniture,4,2017-03-16,Good
office_furniture,4,2017-03-16,Good
toys,4,2017-12-29,Good
home_confort,1,2017-11-27,Bad
bed_bath_table,1,2017-11-27,Bad
bed_bath_table,4,2017-10-27,Good
bed_bath_table,5,2018-03-15,Good
housewares,1,2017-11-18,Bad
housewares,1,2017-11-18,Bad
construction_tools_construction,5,2018-07-26,Good
construction_tools_construction,5,2018-07-26,Good
home_confort,5,2017-09-21,Good
garden_tools,5,2018-01-30,Good
fashion_bags_accessories,5,2017-09-11,Good
watches_gifts,5,2017-08-27,Good
fashion_bags_accessories,5,2017-09-23,Good
food,5,2017-03-07,Good
health_beauty,5,2018-08-24,Good
housewares,5,2017-10-19,Good
consoles_games,5,2017-09-29,Good
garden_tools,5,2017-09-12,Good
garden_tools,5,2017-09-12,Good
computers_accessories,4,2017-05-17,Good
musical_instruments,1,2018-04-05,Bad
furniture_decor,5,2017-08-19,Good
bed_bath_table,5,2018-04-06,Good
bed_bath_table,5,2018-04-06,Good
sports_leisure,5,2018-06-22,Good
perfumery,5,2017-11-24,Good
computers_accessories,5,2017-03-16,Good
musical_instruments,5,2017-12-11,Good
furniture_decor,5,2018-07-30,Good
bed_bath_table,5,2018-08-15,Good
bed_bath_table,5,2018-08-15,Good
furniture_living_room,1,2017-05-23,Bad
auto,5,2017-10-26,Good
auto,5,2017-07-03,Good
bed_bath_table,5,2018-03-18,Good
bed_bath_table,5,2017-09-07,Good
sports_leisure,5,2017-04-01,Good
small_appliances,5,2018-01-02,Good
housewares,4,2017-07-11,Good
stationery,5,2017-11-22,Good
stationery,5,2018-07-13,Good
watches_gifts,5,2018-01-13,Good
furniture_decor,4,2017-05-09,Good
watches_gifts,5,2018-06-21,Good
auto,5,2018-08-21,Good
health_beauty,2,2018-06-18,Bad
health_beauty,2,2018-06-18,Bad
stationery,4,2018-08-02,Good
bed_bath_table,4,2018-04-18,Good
kitchen_dining_laundry_garden_furniture,5,2018-03-06,Good
toys,5,2017-11-24,Good
toys,5,2017-11-24,Good
computers_accessories,3,2018-01-22,Bad
electronics,5,2017-04-19,Good
home_appliances,5,2017-03-04,Good
home_appliances,5,2017-03-04,Good
perfumery,5,2017-06-29,Good
bed_bath_table,5,2018-08-01,Good
health_beauty,5,2018-03-09,Good
cool_stuff,5,2017-08-14,Good
housewares,5,2018-08-04,Good
bed_bath_table,2,2018-08-02,Bad
luggage_accessories,5,2017-04-28,Good
health_beauty,5,2017-08-01,Good
health_beauty,5,2017-12-05,Good
furniture_decor,5,2018-01-06,Good
furniture_decor,5,2018-01-06,Good
sports_leisure,4,2017-05-27,Good
auto,5,2017-09-27,Good
auto,5,2018-02-09,Good
computers_accessories,5,2018-06-05,Good
health_beauty,5,2018-05-23,Good
auto,4,2018-01-05,Good
cool_stuff,4,2017-04-21,Good
sports_leisure,5,2017-07-16,Good
bed_bath_table,1,2018-02-08,Bad
small_appliances,2,2017-07-02,Bad
sports_leisure,5,2017-08-01,Good
sports_leisure,5,2017-09-24,Good
bed_bath_table,5,2018-06-13,Good
electronics,5,2018-08-01,Good
health_beauty,1,2018-08-02,Bad
health_beauty,1,2018-08-02,Bad
stationery,5,2017-05-17,Good
stationery,5,2017-05-17,Good
telephony,1,2017-10-18,Bad
telephony,1,2017-10-18,Bad
auto,2,2018-08-07,Bad
luggage_accessories,5,2018-06-08,Good
home_appliances,5,2017-07-31,Good
sports_leisure,5,2017-10-25,Good
cool_stuff,5,2018-08-13,Good
stationery,5,2018-05-15,Good
health_beauty,2,2018-06-19,Bad
pet_shop,3,2018-04-14,Bad
auto,5,2017-12-18,Good
watches_gifts,5,2018-02-02,Good
sports_leisure,5,2017-12-01,Good
toys,5,2018-08-25,Good
perfumery,5,2018-03-27,Good
computers_accessories,5,2018-07-06,Good
health_beauty,5,2017-03-08,Good
health_beauty,4,2018-08-09,Good
furniture_decor,4,2017-04-17,Good
market_place,5,2018-06-24,Good
computers_accessories,5,2017-07-18,Good
cool_stuff,1,2018-01-21,Bad
furniture_decor,2,2017-02-27,Bad
bed_bath_table,5,2018-07-18,Good
garden_tools,3,2017-05-05,Bad
housewares,5,2017-06-20,Good
computers_accessories,5,2018-06-12,Good
computers_accessories,5,2018-06-12,Good
sports_leisure,3,2018-05-31,Bad
garden_tools,5,2017-08-30,Good
auto,1,2017-12-11,Bad
watches_gifts,1,2017-12-11,Bad
health_beauty,1,2018-07-06,Bad
auto,5,2017-09-21,Good
bed_bath_table,3,2018-05-04,Bad
furniture_decor,1,2018-01-06,Bad
furniture_decor,1,2018-01-06,Bad
books_general_interest,5,2017-11-09,Good
bed_bath_table,4,2018-04-02,Good
electronics,5,2017-05-14,Good
stationery,5,2017-12-25,Good
bed_bath_table,1,2018-05-16,Bad
signaling_and_security,5,2017-05-09,Good
bed_bath_table,1,2018-02-25,Bad
housewares,4,2017-11-28,Good
housewares,4,2017-11-28,Good
sports_leisure,5,2018-03-01,Good
bed_bath_table,5,2018-03-02,Good
bed_bath_table,5,2018-03-02,Good
sports_leisure,3,2017-11-06,Bad
watches_gifts,5,2017-10-23,Good
bed_bath_table,4,2018-08-07,Good
furniture_decor,2,2017-06-02,Bad
health_beauty,5,2017-12-19,Good
sports_leisure,5,2017-11-06,Good
sports_leisure,5,2018-08-09,Good
perfumery,5,2018-01-16,Good
sports_leisure,4,2018-08-16,Good
sports_leisure,4,2018-08-16,Good
health_beauty,1,2017-12-10,Bad
health_beauty,5,2018-03-06,Good
cool_stuff,5,2017-11-11,Good
housewares,5,2018-04-24,Good
food,5,2018-02-15,Good
computers_accessories,5,2018-05-01,Good
market_place,4,2018-03-30,Good
auto,5,2018-05-18,Good
auto,4,2018-05-19,Good
garden_tools,5,2017-05-04,Good
small_appliances,5,2018-04-16,Good
sports_leisure,4,2017-06-07,Good
auto,4,2018-06-01,Good
baby,4,2017-05-03,Good
construction_tools_construction,5,2018-07-26,Good
furniture_living_room,5,2018-07-18,Good
watches_gifts,5,2018-01-11,Good
telephony,5,2018-06-12,Good
bed_bath_table,1,2017-10-20,Bad
bed_bath_table,1,2017-10-20,Bad
drinks,2,2018-08-15,Bad
drinks,2,2018-08-15,Bad
drinks,2,2018-08-15,Bad
drinks,2,2018-08-15,Bad
sports_leisure,5,2017-11-24,Good
industry_commerce_and_business,3,2018-04-21,Bad
bed_bath_table,5,2018-05-30,Good
pet_shop,5,2018-05-17,Good
auto,5,2017-12-04,Good
sports_leisure,5,2018-01-19,Good
health_beauty,2,2018-01-16,Bad
auto,4,2018-05-24,Good
health_beauty,5,2018-03-19,Good
home_confort,3,2018-07-14,Bad
,1,2017-10-23,Bad
watches_gifts,2,2017-07-21,Bad
health_beauty,3,2017-05-08,Bad
construction_tools_lights,5,2018-08-25,Good
furniture_decor,1,2018-04-12,Bad
furniture_living_room,5,2017-09-15,Good
health_beauty,1,2016-10-05,Bad
health_beauty,5,2017-09-27,Good
bed_bath_table,5,2018-02-22,Good
watches_gifts,5,2018-05-28,Good
furniture_living_room,5,2017-10-17,Good
bed_bath_table,5,2018-03-01,Good
bed_bath_table,5,2018-03-01,Good
toys,3,2017-11-11,Bad
toys,3,2017-11-11,Bad
market_place,4,2018-03-11,Good
stationery,5,2018-06-26,Good
bed_bath_table,5,2018-08-02,Good
,5,2018-01-11,Good
computers_accessories,4,2018-04-09,Good
bed_bath_table,1,2017-11-25,Bad
telephony,1,2018-04-22,Bad
computers_accessories,5,2018-04-24,Good
computers_accessories,5,2018-04-24,Good
housewares,4,2017-02-15,Good
sports_leisure,5,2017-06-19,Good
garden_tools,5,2017-11-25,Good
air_conditioning,5,2017-02-19,Good
sports_leisure,5,2017-08-16,Good
bed_bath_table,2,2018-03-31,Bad
luggage_accessories,5,2018-08-01,Good
fashion_bags_accessories,5,2018-06-28,Good
construction_tools_construction,4,2018-04-12,Good
computers_accessories,1,2018-02-27,Bad
health_beauty,5,2017-10-17,Good
sports_leisure,4,2018-03-14,Good
health_beauty,5,2018-01-18,Good
health_beauty,5,2018-01-18,Good
bed_bath_table,5,2017-10-11,Good
small_appliances_home_oven_and_coffee,5,2018-04-06,Good
computers_accessories,5,2018-05-23,Good
sports_leisure,4,2017-12-29,Good
computers_accessories,5,2017-08-13,Good
computers_accessories,4,2017-04-22,Good
watches_gifts,1,2018-06-20,Bad
books_technical,5,2018-02-24,Good
bed_bath_table,5,2017-07-08,Good
furniture_decor,5,2018-03-20,Good
furniture_decor,5,2018-03-20,Good
furniture_decor,5,2018-03-20,Good
bed_bath_table,1,2018-03-03,Bad
bed_bath_table,1,2018-03-03,Bad
stationery,4,2018-06-17,Good
stationery,4,2018-06-17,Good
stationery,4,2018-06-17,Good
furniture_bedroom,2,2018-08-02,Bad
furniture_bedroom,2,2018-08-02,Bad
home_construction,5,2018-06-10,Good
home_construction,5,2018-07-18,Good
watches_gifts,4,2017-04-14,Good
auto,4,2018-08-09,Good
health_beauty,5,2018-05-14,Good
fashion_bags_accessories,5,2017-03-19,Good
health_beauty,3,2018-06-11,Bad
cool_stuff,5,2018-03-31,Good
perfumery,5,2017-11-10,Good
home_appliances_2,5,2018-08-04,Good
health_beauty,5,2018-02-27,Good
electronics,5,2017-07-19,Good
perfumery,5,2017-06-17,Good
bed_bath_table,5,2018-04-05,Good
furniture_decor,1,2017-09-26,Bad
bed_bath_table,4,2018-07-14,Good
housewares,5,2018-01-05,Good
bed_bath_table,5,2017-12-10,Good
bed_bath_table,5,2017-12-10,Good
computers_accessories,5,2018-02-14,Good
garden_tools,5,2017-11-30,Good
housewares,5,2017-09-13,Good
bed_bath_table,5,2017-06-28,Good
baby,3,2018-05-06,Bad
small_appliances,2,2017-09-13,Bad
telephony,4,2018-02-02,Good
bed_bath_table,5,2017-04-01,Good
garden_tools,1,2017-07-03,Bad
health_beauty,4,2018-05-04,Good
computers_accessories,5,2018-07-25,Good
housewares,4,2017-04-07,Good
computers_accessories,3,2018-03-11,Bad
stationery,3,2017-11-20,Bad
health_beauty,4,2018-05-07,Good
furniture_decor,5,2018-04-08,Good
housewares,4,2018-04-01,Good
stationery,5,2018-03-25,Good
health_beauty,5,2018-01-09,Good
electronics,3,2017-05-13,Bad
health_beauty,5,2017-05-07,Good
fashion_bags_accessories,5,2018-03-07,Good
toys,5,2017-12-09,Good
bed_bath_table,1,2018-07-05,Bad
health_beauty,5,2018-02-21,Good
party_supplies,1,2017-11-24,Bad
watches_gifts,1,2017-11-24,Bad
bed_bath_table,5,2018-01-22,Good
garden_tools,4,2018-02-05,Good
consoles_games,5,2018-08-16,Good
bed_bath_table,2,2017-06-19,Bad
health_beauty,5,2018-01-23,Good
computers_accessories,5,2017-10-26,Good
pet_shop,5,2018-07-30,Good
luggage_accessories,5,2017-05-16,Good
furniture_decor,4,2016-10-05,Good
pet_shop,5,2017-03-22,Good
luggage_accessories,4,2017-07-13,Good
auto,5,2017-12-07,Good
perfumery,5,2017-07-02,Good
stationery,4,2018-07-29,Good
bed_bath_table,5,2018-03-14,Good
bed_bath_table,5,2018-03-14,Good
sports_leisure,5,2018-06-12,Good
health_beauty,5,2018-03-21,Good
bed_bath_table,5,2018-06-16,Good
computers_accessories,5,2018-04-10,Good
home_construction,5,2018-04-09,Good
housewares,3,2018-03-22,Bad
market_place,3,2018-03-22,Bad
perfumery,5,2018-08-26,Good
pet_shop,5,2017-10-26,Good
health_beauty,5,2017-04-09,Good
perfumery,4,2017-10-01,Good
stationery,3,2017-03-10,Bad
health_beauty,5,2017-07-20,Good
food_drink,5,2018-02-25,Good
food_drink,5,2018-02-25,Good
auto,4,2017-08-17,Good
bed_bath_table,5,2018-02-19,Good
watches_gifts,5,2018-03-15,Good
sports_leisure,5,2018-05-15,Good
toys,4,2017-08-30,Good
furniture_decor,3,2018-04-18,Bad
sports_leisure,5,2018-02-15,Good
sports_leisure,5,2018-02-12,Good
health_beauty,5,2018-04-09,Good
telephony,5,2017-08-09,Good
bed_bath_table,5,2017-09-18,Good
bed_bath_table,4,2017-11-03,Good
baby,5,2018-02-28,Good
computers_accessories,5,2018-04-08,Good
sports_leisure,5,2018-02-28,Good
costruction_tools_tools,4,2018-04-17,Good
furniture_decor,5,2017-02-25,Good
pet_shop,5,2017-11-22,Good
pet_shop,5,2017-11-22,Good
health_beauty,4,2018-06-28,Good
health_beauty,5,2018-03-15,Good
furniture_decor,4,2018-01-08,Good
computers_accessories,2,2017-01-29,Bad
watches_gifts,5,2017-07-02,Good
health_beauty,4,2017-10-19,Good
bed_bath_table,1,2017-08-06,Bad
computers_accessories,1,2017-11-14,Bad
computers_accessories,1,2017-11-14,Bad
computers_accessories,1,2017-11-14,Bad
furniture_living_room,3,2017-05-19,Bad
bed_bath_table,5,2018-05-13,Good
bed_bath_table,5,2018-05-13,Good
home_appliances,5,2018-05-16,Good
home_appliances,5,2018-05-16,Good
sports_leisure,4,2017-08-19,Good
sports_leisure,5,2018-04-05,Good
baby,1,2018-03-24,Bad
computers_accessories,5,2018-07-02,Good
bed_bath_table,5,2018-05-15,Good
watches_gifts,5,2018-02-01,Good
housewares,5,2018-08-19,Good
watches_gifts,5,2017-08-09,Good
health_beauty,5,2017-09-17,Good
watches_gifts,4,2017-05-25,Good
costruction_tools_garden,3,2018-01-19,Bad
stationery,5,2018-01-06,Good
computers_accessories,1,2018-07-17,Bad
bed_bath_table,1,2017-11-17,Bad
sports_leisure,3,2018-07-06,Bad
sports_leisure,3,2018-07-06,Bad
kitchen_dining_laundry_garden_furniture,4,2018-04-14,Good
computers_accessories,1,2018-05-10,Bad
portateis_cozinha_e_preparadores_de_alimentos,3,2018-07-23,Bad
fashion_bags_accessories,5,2017-06-02,Good
housewares,3,2018-06-26,Bad
sports_leisure,4,2018-03-12,Good
sports_leisure,4,2018-04-06,Good
auto,5,2018-07-19,Good
flowers,1,2018-01-18,Bad
small_appliances,4,2018-04-26,Good
watches_gifts,4,2018-07-12,Good
watches_gifts,3,2017-04-09,Bad
audio,4,2017-10-27,Good
garden_tools,4,2018-04-08,Good
telephony,1,2018-07-03,Bad
bed_bath_table,4,2017-09-05,Good
housewares,5,2018-07-02,Good
perfumery,1,2017-07-25,Bad
health_beauty,5,2018-01-31,Good
cine_photo,5,2018-08-14,Good
consoles_games,4,2017-07-06,Good
sports_leisure,5,2017-05-02,Good
sports_leisure,5,2018-01-20,Good
bed_bath_table,1,2018-08-04,Bad
telephony,5,2018-06-03,Good
health_beauty,1,2018-04-21,Bad
stationery,1,2018-06-01,Bad
garden_tools,5,2017-11-25,Good
health_beauty,4,2018-08-06,Good
sports_leisure,4,2017-03-21,Good
construction_tools_construction,3,2018-01-16,Bad
watches_gifts,4,2018-08-09,Good
watches_gifts,4,2018-08-09,Good
furniture_decor,5,2018-07-24,Good
luggage_accessories,5,2018-04-29,Good
health_beauty,5,2017-11-28,Good
housewares,5,2017-04-15,Good
housewares,5,2017-04-15,Good
construction_tools_construction,3,2018-07-20,Bad
computers_accessories,4,2017-07-12,Good
garden_tools,1,2018-06-07,Bad
garden_tools,1,2018-06-07,Bad
garden_tools,1,2018-06-07,Bad
office_furniture,5,2018-03-30,Good
office_furniture,5,2018-03-30,Good
office_furniture,5,2018-03-30,Good
bed_bath_table,4,2018-07-02,Good
perfumery,5,2018-03-15,Good
office_furniture,3,2018-02-06,Bad
auto,1,2018-02-06,Bad
cool_stuff,1,2017-12-02,Bad
pet_shop,2,2017-07-25,Bad
pet_shop,2,2017-07-25,Bad
sports_leisure,4,2018-02-23,Good
computers_accessories,5,2018-03-23,Good
books_general_interest,5,2017-03-03,Good
pet_shop,5,2018-07-08,Good
baby,5,2017-11-25,Good
telephony,4,2018-06-19,Good
stationery,5,2017-01-26,Good
furniture_decor,5,2017-11-13,Good
furniture_bedroom,4,2018-01-01,Good
,5,2018-02-25,Good
,5,2018-02-25,Good
baby,1,2018-01-11,Bad
sports_leisure,1,2018-03-04,Bad
bed_bath_table,5,2018-03-03,Good
perfumery,5,2018-08-14,Good
bed_bath_table,5,2018-05-20,Good
sports_leisure,5,2018-03-14,Good
sports_leisure,5,2018-03-14,Good
bed_bath_table,4,2017-12-22,Good
bed_bath_table,5,2017-10-31,Good
health_beauty,5,2018-07-21,Good
kitchen_dining_laundry_garden_furniture,1,2017-10-25,Bad
telephony,5,2018-07-22,Good
signaling_and_security,5,2018-06-23,Good
bed_bath_table,5,2018-04-01,Good
toys,5,2017-05-24,Good
health_beauty,5,2017-04-06,Good
,5,2017-11-19,Good
housewares,5,2017-05-08,Good
bed_bath_table,5,2018-02-13,Good
sports_leisure,5,2018-01-30,Good
health_beauty,5,2018-06-15,Good
health_beauty,5,2018-06-15,Good
construction_tools_construction,5,2018-01-15,Good
watches_gifts,3,2018-05-13,Bad
watches_gifts,3,2018-05-13,Bad
sports_leisure,2,2018-08-02,Bad
cool_stuff,5,2017-10-05,Good
cool_stuff,5,2017-04-11,Good
computers_accessories,5,2018-08-17,Good
bed_bath_table,1,2018-03-20,Bad
bed_bath_table,4,2018-05-11,Good
cool_stuff,5,2017-11-25,Good
consoles_games,1,2017-03-09,Bad
watches_gifts,5,2017-10-20,Good
computers_accessories,5,2017-06-06,Good
furniture_decor,1,2017-07-23,Bad
furniture_decor,4,2018-05-10,Good
furniture_decor,4,2018-05-10,Good
fashion_bags_accessories,5,2017-11-25,Good
stationery,5,2017-03-13,Good
telephony,3,2017-11-13,Bad
bed_bath_table,3,2018-03-02,Bad
perfumery,5,2017-08-08,Good
cool_stuff,5,2017-11-03,Good
bed_bath_table,5,2017-12-15,Good
auto,3,2018-07-18,Bad
luggage_accessories,5,2017-08-28,Good
health_beauty,5,2018-02-27,Good
health_beauty,4,2017-12-26,Good
furniture_decor,5,2017-04-22,Good
furniture_decor,5,2017-04-22,Good
home_confort,5,2017-04-22,Good
auto,5,2017-12-09,Good
toys,5,2018-05-17,Good
computers_accessories,5,2017-11-16,Good
furniture_decor,5,2018-08-03,Good
garden_tools,5,2018-06-18,Good
telephony,5,2018-08-04,Good
computers_accessories,5,2018-03-27,Good
perfumery,3,2018-08-15,Bad
watches_gifts,5,2018-03-28,Good
furniture_decor,5,2017-11-15,Good
watches_gifts,4,2018-05-02,Good
telephony,5,2018-06-10,Good
cool_stuff,1,2017-11-04,Bad
baby,5,2018-07-29,Good
housewares,5,2018-04-28,Good
garden_tools,1,2017-01-28,Bad
bed_bath_table,5,2017-09-11,Good
sports_leisure,5,2017-08-05,Good
sports_leisure,2,2017-11-28,Bad
electronics,4,2018-02-07,Good
watches_gifts,5,2017-03-16,Good
home_appliances,5,2018-02-14,Good
housewares,4,2016-10-09,Good
health_beauty,4,2018-02-20,Good
housewares,5,2018-07-31,Good
home_appliances,5,2018-06-26,Good
baby,2,2018-02-28,Bad
musical_instruments,5,2017-11-04,Good
office_furniture,1,2018-01-28,Bad
bed_bath_table,5,2017-12-05,Good
sports_leisure,5,2018-04-04,Good
baby,5,2018-03-21,Good
furniture_decor,5,2018-02-26,Good
sports_leisure,4,2017-11-13,Good
garden_tools,5,2018-04-29,Good
garden_tools,5,2018-04-29,Good
electronics,4,2018-03-29,Good
perfumery,4,2018-01-27,Good
consoles_games,5,2017-07-06,Good
watches_gifts,3,2018-06-21,Bad
housewares,5,2017-10-09,Good
pet_shop,3,2018-06-27,Bad
pet_shop,3,2018-06-27,Bad
pet_shop,3,2018-06-27,Bad
bed_bath_table,5,2017-08-17,Good
telephony,5,2018-02-20,Good
health_beauty,5,2017-08-08,Good
sports_leisure,5,2017-12-08,Good
